filename, Cardboard, Glass
paper371_jpg.rf.ebeeeb4f1cc9117e1ddbcf6291d8fc01.jpg, 0, 0
glass237_jpg.rf.eb8a8452be94642736103c56dedaf162.jpg, 0, 0
metal328_jpg.rf.ec113def2c93b75d01a0620c27bda3fd.jpg, 0, 0
glass154_jpg.rf.eb210b3ff94ed5446b3cb5ed6bf151fb.jpg, 0, 1
glass350_jpg.rf.ec78ffc9aa8001094cf76445e406c783.jpg, 0, 0
paper258_jpg.rf.ece2bdbc96d74577d5efd14426f40934.jpg, 0, 0
metal103_jpg.rf.ed13415ba4cce80c00e252ea08b692f6.jpg, 0, 0
paper481_jpg.rf.eb540c1e2d3f4ed2aac0996a398d8d82.jpg, 0, 0
glass106_jpg.rf.ecb7929aad735565d115042b01d6ebf9.jpg, 0, 1
plastic433_jpg.rf.ed1e957391576328c1d827459f805a3e.jpg, 0, 0
plastic222_jpg.rf.ec94d1c74d310ca7a1486a4369a0f9b3.jpg, 0, 0
paper484_jpg.rf.ec77b59fd7b15248656a1619cc27a9fc.jpg, 0, 0
paper3_jpg.rf.edae1d92bbcba4180595ecc3f3218a7d.jpg, 0, 0
paper241_jpg.rf.ed14db7df7d5a5781231e99297bd267e.jpg, 0, 0
paper571_jpg.rf.ed4fe6eb5fa92d09bb1d4e03e25dec7d.jpg, 0, 0
plastic264_jpg.rf.ede127c052a5c4953a690f755a930267.jpg, 0, 0
plastic103_jpg.rf.ed40e1d5d21889bcffb226c2b5cc9f54.jpg, 0, 0
glass175_jpg.rf.ed3ae3be1183cd5446ce458998818d99.jpg, 0, 1
paper9_jpg.rf.ed39bd07df53de53cb744ed50448fd2a.jpg, 0, 0
glass411_jpg.rf.ed9c7bcc8f0fe1aeba986e61734925b4.jpg, 0, 0
glass261_jpg.rf.ed6f376d9df1188143b7e1f2c805c8a5.jpg, 0, 0
glass311_jpg.rf.ece9bf7d862bbb6abc70d993c8d28856.jpg, 0, 0
paper577_jpg.rf.ed6bb0750cc438308d07338b4949a5ac.jpg, 0, 0
paper290_jpg.rf.ed65db50019030fcc589afd402f19c7e.jpg, 0, 0
plastic308_jpg.rf.edf9cb96220b52f65244d0d87fa27d3f.jpg, 0, 0
glass316_jpg.rf.ee0c401bf89d5f9e603cb26c1f85d5fb.jpg, 0, 0
glass82_jpg.rf.ee8d4a69ecb340f2dda2de18e6baf4b2.jpg, 0, 0
cardboard175_jpg.rf.ee3c76e0f28e1376cb58a7c775ff4b46.jpg, 1, 0
glass376_jpg.rf.ef7e22008a53368f944dc66194a2cb71.jpg, 0, 0
metal68_jpg.rf.f086a99b46d6e916491ce9640bfea504.jpg, 0, 0
plastic74_jpg.rf.ef2988267dd8a4061f33b84cab7e18e8.jpg, 0, 0
glass52_jpg.rf.ef77204c959f7b20e6ce43590c95a006.jpg, 0, 0
paper416_jpg.rf.ef838217a3fe2c42b30b60a4ad9d4dcb.jpg, 0, 0
cardboard186_jpg.rf.ef8cbfe7844e45898861d4cf08ed944d.jpg, 1, 0
glass113_jpg.rf.efca5203b8a87c7ff00a99c493119412.jpg, 0, 1
paper65_jpg.rf.f061fe4bb53a29b1b9ba3ed593dc8677.jpg, 0, 0
paper539_jpg.rf.eead8b360db77de3dd73d87b61ca1bea.jpg, 0, 0
glass497_jpg.rf.f0094cb165d80ffe2eff9e604275827d.jpg, 0, 0
plastic322_jpg.rf.efd80a8840a98dd18e49a403691d19cd.jpg, 0, 0
paper243_jpg.rf.ef8f7a051266c01d59bb42abdae2b1cb.jpg, 0, 0
plastic381_jpg.rf.f09734e597fa75d8f933d1516b4dd973.jpg, 0, 0
metal220_jpg.rf.efbe180c024c4d8fcce0de8fcf1d05d3.jpg, 0, 0
paper329_jpg.rf.ef72e6b43324cc82edd60ec568373259.jpg, 0, 0
trash13_jpg.rf.f0d5c55022b8bcdd06b240e6c9509570.jpg, 0, 0
plastic17_jpg.rf.ef523560924b8bcb5c7a3c616f2d821b.jpg, 0, 0
paper553_jpg.rf.f00b89254e3666e9638196ae1f362b37.jpg, 0, 0
paper112_jpg.rf.eea99140b5556144cc54374bd5ad8723.jpg, 0, 0
paper593_jpg.rf.f16c200c7d80961a48cf44ae03f2ad65.jpg, 0, 0
paper123_jpg.rf.f15b427f3c7e1462939ba439fd7c8dc6.jpg, 0, 0
paper221_jpg.rf.f0af3e299f8781c456e0367592b1fc81.jpg, 0, 0
metal253_jpg.rf.f1ba5a9190ec26cce8fa7e2d23f04e76.jpg, 0, 0
paper474_jpg.rf.f1d0b9142885cd9ff971426fa0c9d710.jpg, 0, 0
paper591_jpg.rf.f13e0b3d804826bbd1fd897cd2116bd1.jpg, 0, 0
metal280_jpg.rf.f201f262d221b6f9ebc2de0d7b8639ae.jpg, 0, 0
metal227_jpg.rf.f27b5b4120bcb7dd65b1b8791ffb41f8.jpg, 0, 0
plastic185_jpg.rf.f22ba643cecc5ee8a1a5c1576367c6a3.jpg, 0, 0
cardboard208_jpg.rf.f2c5784eabc0eba4d77fc9c6faca6232.jpg, 1, 0
metal369_jpg.rf.f2b8161f1374b74295fdad6453bd7c09.jpg, 0, 0
glass75_jpg.rf.f25ef57e66e6aea586850804dac9ab1c.jpg, 0, 0
plastic170_jpg.rf.f2a37a280d4ed6c739f6754ac593e2e4.jpg, 0, 0
plastic447_jpg.rf.f2e31aa60f0bacd26e90de40cfabe019.jpg, 0, 0
metal199_jpg.rf.f3b74a40734e91670c6339b6da7d77c3.jpg, 0, 0
glass105_jpg.rf.f3a2468581508ea083cdb5905a05c129.jpg, 0, 1
plastic177_jpg.rf.f322303960cf047574bacf68684c8eb7.jpg, 0, 0
paper446_jpg.rf.f2fc09b5e9482dc941d87f8b33518425.jpg, 0, 0
plastic289_jpg.rf.f2c3bdf3e6f166520f3b2cac70c1a78d.jpg, 0, 0
glass322_jpg.rf.f2ca81b31078a02d9d598fb72f30f46c.jpg, 0, 0
paper436_jpg.rf.f4711aba7fd7e5152d29c15d9d8ae069.jpg, 0, 0
paper567_jpg.rf.f3a19dccb10383de1a1c01200d05907a.jpg, 0, 0
paper300_jpg.rf.f3807e0ce350b8e56357df2080e2f8eb.jpg, 0, 0
paper244_jpg.rf.f44e365cdfceb6c2b75d569e118113b6.jpg, 0, 0
plastic478_jpg.rf.f4776e3a87f5f943656fbf981a6cbd87.jpg, 0, 0
plastic319_jpg.rf.f204048153a49265d6c3d4bff426881f.jpg, 0, 0
paper373_jpg.rf.f32fceb92af348409cad13c757bb36e6.jpg, 0, 0
paper419_jpg.rf.f281c596da59dffab605a96b43865446.jpg, 0, 0
cardboard142_jpg.rf.f4f0466682fdb94e6bd39189b184fa09.jpg, 1, 0
paper158_jpg.rf.f4901330f6be657bdb2ec229a2399301.jpg, 0, 0
plastic471_jpg.rf.f4f63f509f955c5d26fc58553779cb1a.jpg, 0, 0
glass198_jpg.rf.f4c67d8287e66d2b40fb6bbfa8a44b02.jpg, 0, 0
paper486_jpg.rf.f4749b845aa1ab0f6b24bf9622818b2f.jpg, 0, 0
paper162_jpg.rf.f5f49ffd3a4e4591fc7e5847f97dcf16.jpg, 0, 0
plastic316_jpg.rf.f5893cdad835cfb4140baa3479eefcb3.jpg, 0, 0
glass273_jpg.rf.f4b6bfd5c4324a60a381fa713e144c90.jpg, 0, 0
plastic248_jpg.rf.f5294147cbb93d9518307d516b43f35c.jpg, 0, 0
glass347_jpg.rf.f4d718e4d68ad7200431bf141024ba74.jpg, 0, 0
metal183_jpg.rf.f6577fdc39605ec172061b68990db93c.jpg, 0, 0
glass226_jpg.rf.f5be06150e5937236e3a3c5784f6760e.jpg, 0, 0
plastic241_jpg.rf.f661d75cc02fcd26d243f974109e96e8.jpg, 0, 0
paper93_jpg.rf.f66d740a6cd8edeb0efc2e9eb066460d.jpg, 0, 0
plastic443_jpg.rf.f67c26587ff890a4839624849eb5b57e.jpg, 0, 0
paper218_jpg.rf.f68b01c8155e08718553a26bfd5bd33d.jpg, 0, 0
paper573_jpg.rf.f77a45da1a0e7df1ceebbab0ec1ee158.jpg, 0, 0
plastic21_jpg.rf.f7b2ebeda2c00cd3fbe76288cc208ff9.jpg, 0, 0
glass187_jpg.rf.f79c9846ede72cca117835d6859d7476.jpg, 0, 0
glass219_jpg.rf.f793c4635f2d550b72e3fb0e300559cf.jpg, 0, 0
glass485_jpg.rf.f7e61a40fb1967f3c7203b0bd37393f4.jpg, 0, 0
metal200_jpg.rf.f7f453bec0ec536d38dd8f611ed7b371.jpg, 0, 0
paper228_jpg.rf.f8962b6b093e74d0b4ab1e098da3cb56.jpg, 0, 0
trash115_jpg.rf.f6b028096136d8cc3f6434af754c6cc0.jpg, 0, 0
metal231_jpg.rf.f69ec2ce64e84d66d5a6e55c1a6a9136.jpg, 0, 0
paper310_jpg.rf.f8af1f1af4aa8610f0d6fb9f3d25e8cb.jpg, 0, 0
plastic324_jpg.rf.f866b51a313ce4993d57f716fe7eed7f.jpg, 0, 0
metal243_jpg.rf.f719bb783dedbfc616bdc6518bfd115f.jpg, 0, 0
glass147_jpg.rf.f788ecf12bce45425f271f6f3804a2b0.jpg, 0, 1
paper497_jpg.rf.f90ca318626f7ef0614d421d4fe43596.jpg, 0, 0
glass51_jpg.rf.f8ea08b732dfd0539b5dfb5ac973fc65.jpg, 0, 0
plastic71_jpg.rf.f77b559c414634adbe3622cc081bb9e3.jpg, 0, 0
paper99_jpg.rf.f8c73bf7fd6f793ea15349cdb41028f9.jpg, 0, 0
glass11_jpg.rf.f8dad90965bd653de85ac64c8b22eb0d.jpg, 0, 1
plastic83_jpg.rf.f91ac2b6f79e81c184885677f8c1e009.jpg, 0, 0
plastic190_jpg.rf.f80612ea9842001667d91ab45f05a964.jpg, 0, 0
glass298_jpg.rf.f751af2ae0410cf27d34b69df25b8a5f.jpg, 0, 0
glass110_jpg.rf.f97ff4c0f3113ea46790cae8503902a6.jpg, 0, 1
glass461_jpg.rf.f967534cb59cf64dbc5b70f36525e7b0.jpg, 0, 0
paper475_jpg.rf.f83c8640ff2da2629d3bd182bb040387.jpg, 0, 0
glass388_jpg.rf.f8de869c7582d9182b2a6fc8c06de7ed.jpg, 0, 0
paper75_jpg.rf.fa4ba7823b8b319fee4bce14f2f712ba.jpg, 0, 0
glass300_jpg.rf.facb191c082677f5bbeaa57f60ac0180.jpg, 0, 0
paper63_jpg.rf.f9bc22fe739e069c9198b515178e2392.jpg, 0, 0
trash6_jpg.rf.fcab93ee86cf870a5c0ee07da6ef75a7.jpg, 0, 0
plastic224_jpg.rf.fb4dcdc1b550a06048141caa5f32ce64.jpg, 0, 0
plastic427_jpg.rf.fa4160c02fa4a02957dbef75bf276e4b.jpg, 0, 0
plastic171_jpg.rf.fc4e0a3d337e2f7842173e844090b21a.jpg, 0, 0
metal101_jpg.rf.fa6855c3e59e512eeaaf75fb9b987fd6.jpg, 0, 0
glass39_jpg.rf.fa7142f117c6d12a6137b9e2d5c46b7f.jpg, 0, 0
cardboard137_jpg.rf.fcaf07e9b264f8d1bdf559815d5d075f.jpg, 1, 0
plastic424_jpg.rf.fc99d0de4ec57e9ff6397a1bbdc94de7.jpg, 0, 0
glass440_jpg.rf.fb12a9c9009b73d8c80e1b9402383159.jpg, 0, 0
plastic36_jpg.rf.faf7e782d2f14c7384ec4bc6b6247be4.jpg, 0, 0
glass334_jpg.rf.fc445475f6de5745c1a41327a57a85c8.jpg, 0, 0
glass352_jpg.rf.fbee3b5215a87d8d4eca107d8392666f.jpg, 0, 0
paper201_jpg.rf.fc284d2c9a71a01cb445dd5ed41438d7.jpg, 0, 0
glass372_jpg.rf.fc81bb6fcc18dde88b6150e9effdfbd4.jpg, 0, 0
plastic415_jpg.rf.fadda175b98848550c8ad3b455e78060.jpg, 0, 0
glass181_jpg.rf.fa38eb0a88c667afc8e0e9a3aa39179e.jpg, 0, 1
plastic318_jpg.rf.faf5007e6560507f90db49496148b283.jpg, 0, 0
paper13_jpg.rf.fca2afc4d061fb962dae2d22570f7731.jpg, 0, 0
paper511_jpg.rf.fcb00044c2336158552f44df70a53318.jpg, 0, 0
glass69_jpg.rf.faab4a54c6bb5045ad6f80d15f9a1e10.jpg, 0, 0
paper297_jpg.rf.fa5b2941c49bde16bcda549012aadf78.jpg, 0, 0
glass56_jpg.rf.fcd180e153f3d58a452d82010aa18751.jpg, 0, 0
plastic99_jpg.rf.fd04843f79bc4aee4f7ef0873d548db0.jpg, 0, 0
metal233_jpg.rf.fda41c5042b95a9384f5d20f864a75f1.jpg, 0, 0
plastic130_jpg.rf.ff3219c0f066ff710b4e34855a21f277.jpg, 0, 0
glass111_jpg.rf.fe024693d0b4bb8c219ef90f2b3cf9f2.jpg, 0, 1
glass112_jpg.rf.fe35bd6eab9d422e9a3f0ccfc7d1ac6b.jpg, 0, 1
paper148_jpg.rf.fc630828cfb74b7d41543a1b5ab37fba.jpg, 0, 0
metal360_jpg.rf.ff2df13583c33288eb0ca5ae8b0a5a64.jpg, 0, 0
plastic228_jpg.rf.fd500519e23deab2e8467fb6f59eae5c.jpg, 0, 0
glass122_jpg.rf.fea9c04ac7c4c819dc82eeccce7e9858.jpg, 0, 1
paper507_jpg.rf.feb600edb2b7d9a392f32a4a0c44f6cc.jpg, 0, 0
metal321_jpg.rf.fe9b2bd1e8518ad657075628d3020cb9.jpg, 0, 0
metal192_jpg.rf.ff7666d9772b4b656a79ab75b7d7cfe7.jpg, 0, 0
metal400_jpg.rf.ff2d11da38a7d1b9426cbdecb6b1af66.jpg, 0, 0
cardboard197_jpg.rf.feec0e652b35aa9f1b85ae524a42cf59.jpg, 1, 0
plastic188_jpg.rf.ff8cbf456127e15f5ea0b52a574f96bb.jpg, 0, 0
plastic468_jpg.rf.fe7801766536e9d2fcd6caf7c46a881b.jpg, 0, 0
paper160_jpg.rf.fdb2bc889cb69558114c890f57a99d30.jpg, 0, 0
paper444_jpg.rf.fe527bc13006aeba799ee180a85eb813.jpg, 0, 0
paper418_jpg.rf.ff89077e2e657c882d47f57770694176.jpg, 0, 0
cardboard322_jpg.rf.ff8d008b9b7482ee3816c1850a0cb04b.jpg, 1, 0
metal165_jpg.rf.ff961ce904c3e3bc702684e395166cd8.jpg, 0, 0
cardboard238_jpg.rf.ffb0e3ec91cada4460b2801482f31846.jpg, 1, 0
glass301_jpg.rf.fffdd45cf145a5fb7e162904c42d3b4c.jpg, 0, 0
trash129_jpg.rf.ffd44668eabffa3b9bf080909803a34d.jpg, 0, 0
glass212_jpg.rf.2358152dd010826546d98c6e5cb507c9.jpg, 0, 0
glass467_jpg.rf.235cb5f37e58415bca98188ab376f853.jpg, 0, 0
paper138_jpg.rf.2371cf01e7c5270755bb4b32d12f5e79.jpg, 0, 0
plastic419_jpg.rf.2382c640bfb06689bebcd06f9988bb75.jpg, 0, 0
metal133_jpg.rf.23cbfe7c61093f4735df35476f382fc4.jpg, 0, 0
paper350_jpg.rf.23e8d09f0ca109cc7b93326bd7c43e7b.jpg, 0, 0
metal179_jpg.rf.2441db893b5358aec74351afe176073c.jpg, 0, 0
glass45_jpg.rf.244c639f5fbe1d5eb8892ce898f12750.jpg, 0, 0
paper333_jpg.rf.2459b447592d434c2afc9c52156a87e6.jpg, 0, 0
plastic290_jpg.rf.2516893a21c2a719437a081d65446f1d.jpg, 0, 0
cardboard194_jpg.rf.24b54211d93f97daf3b7f2ac24050feb.jpg, 1, 0
glass470_jpg.rf.253278f5483bc269a0ad17c330efa992.jpg, 0, 0
paper551_jpg.rf.25497a927877b8a518e0a12f91a48f5f.jpg, 0, 0
paper60_jpg.rf.2563ff10d992b15b787a4007d09f28f4.jpg, 0, 0
paper555_jpg.rf.2571b47ffb106d0248fd8778d8bb6735.jpg, 0, 0
trash83_jpg.rf.258cd6f117367027ac68411f5fed4781.jpg, 0, 0
glass333_jpg.rf.260e2bd2ccf21316b52cbd6a88acb307.jpg, 0, 0
glass265_jpg.rf.25a63e7c86c24ada428ea8dd9dd9376b.jpg, 0, 0
glass305_jpg.rf.25471d8d8547374c67d90dd347ea9ec3.jpg, 0, 0
glass151_jpg.rf.264eb8d4ae3eca17c6d6d03562ebba71.jpg, 0, 1
plastic244_jpg.rf.266c1fce42c0292f950ea81034785935.jpg, 0, 0
glass292_jpg.rf.26112d64896b764590e9c38701949a78.jpg, 0, 0
metal342_jpg.rf.25ee590ed7cee5466c006a4a66ea1dd7.jpg, 0, 0
plastic375_jpg.rf.263ae31b4681230451fb619da964c167.jpg, 0, 0
metal256_jpg.rf.2642002c8a7972fea0880e38f3d16e53.jpg, 0, 0
plastic34_jpg.rf.26dc3691e443b2b28bf5366b579e8906.jpg, 0, 0
paper427_jpg.rf.26c265359b18c186150885874e2ea3b4.jpg, 0, 0
paper225_jpg.rf.26a4c10709d90aca60fde5f8015aa121.jpg, 0, 0
glass225_jpg.rf.27bff683ff00ceee97dfb0ffd70cf298.jpg, 0, 0
plastic123_jpg.rf.271ed015b40a53d83d23453e96c53625.jpg, 0, 0
metal398_jpg.rf.27c7a1022a95ebb096d38d0427b404d7.jpg, 0, 0
paper177_jpg.rf.27ba35a62f079128d78855e833a7e324.jpg, 0, 0
plastic178_jpg.rf.26dd341690ed5f96a0d55c447f6d5f82.jpg, 0, 0
plastic261_jpg.rf.27d37903faa340ca875381274d1cec7e.jpg, 0, 0
plastic298_jpg.rf.279eaafd425e82007ced60264b2e14f0.jpg, 0, 0
metal223_jpg.rf.26a0f806ae413769623b78cf39569866.jpg, 0, 0
paper257_jpg.rf.26fb3973aba630ee86d13495a05562ca.jpg, 0, 0
paper202_jpg.rf.27248308588f8e170a3279387e4cc43e.jpg, 0, 0
glass188_jpg.rf.28886c0d43ef8401735b185d8059d680.jpg, 0, 0
glass129_jpg.rf.27e236519ebdc62fd889daf4d94ac50f.jpg, 0, 1
plastic272_jpg.rf.282f03c579f6cfbae525e5c499676149.jpg, 0, 0
metal216_jpg.rf.299fac31181868f2cb3034b17a5725f0.jpg, 0, 0
metal193_jpg.rf.29367f2c7d591539d9479070ce86ef84.jpg, 0, 0
metal122_jpg.rf.29d3903a772ffb98c4fbb9d72b3bb320.jpg, 0, 0
metal379_jpg.rf.28d93dd7854aac374a510b39df7f4df7.jpg, 0, 0
paper43_jpg.rf.28a9e0051c27399cdb0593d44ffbb4fd.jpg, 0, 0
plastic220_jpg.rf.27e0b069066ebd6a5430cc9c8eb748b0.jpg, 0, 0
metal260_jpg.rf.294b7b8e34ce69166830fa9eec00f977.jpg, 0, 0
plastic227_jpg.rf.2869e0d94f53c253f38147e7c6b20ed1.jpg, 0, 0
plastic260_jpg.rf.26e58ee7cd1fd25299db603e4eca0918.jpg, 0, 0
glass77_jpg.rf.2a2ddfb3f789cd6255c0a4038f7f027f.jpg, 0, 0
glass3_jpg.rf.2a4fe109997bcae07753d410482fbf9f.jpg, 0, 0
metal318_jpg.rf.2a39c91884760ec8be88733b351e2039.jpg, 0, 0
metal217_jpg.rf.29e298da23b31a14d15b07d348a8814d.jpg, 0, 0
glass328_jpg.rf.2ac81e4029d93049f6f081d085d093cd.jpg, 0, 0
cardboard177_jpg.rf.2a77d6bac1cf060a8804514dcc8c1ed4.jpg, 1, 0
plastic62_jpg.rf.2a7737295f95048d42461f0e0b999c10.jpg, 0, 0
plastic359_jpg.rf.2a067d15f78b85daf615133e7baca47e.jpg, 0, 0
paper386_jpg.rf.2a6df72d2e129b52da08cace924cf731.jpg, 0, 0
glass421_jpg.rf.2bfdda5f48087cdb40ce31c56d861146.jpg, 0, 0
paper482_jpg.rf.2ac1810e8ded3e22c019a6076e86899b.jpg, 0, 0
paper210_jpg.rf.2b7cbf01fb29792f07eef8c1a9af3e41.jpg, 0, 0
plastic29_jpg.rf.2a7f4ee6c2abd361fe7fe2700ae4247a.jpg, 0, 0
plastic445_jpg.rf.2a36a5cec499024596fa5572d5c948c9.jpg, 0, 0
glass262_jpg.rf.2a16742488d75eb492cb1554f1278113.jpg, 0, 0
metal152_jpg.rf.2bdf7b6ddb5733297b2c4f207d80cf73.jpg, 0, 0
trash90_jpg.rf.2b988cd81f5186910277205d834a0087.jpg, 0, 0
glass390_jpg.rf.2abdcc9388ff0774f1a3db634f7f2da0.jpg, 0, 0
paper1_jpg.rf.2ab9fa5dfc2ad2037c3f3d5b467e4ce3.jpg, 0, 0
metal349_jpg.rf.2c20607a07d55f375ed86dff082ed3df.jpg, 0, 0
metal389_jpg.rf.2b3f97b362480a74683f646d346bbc7f.jpg, 0, 0
paper575_jpg.rf.29d8d52b931b001df81ca87233a0569b.jpg, 0, 0
paper114_jpg.rf.2ac68a5678be982bef75f70bfa31dc11.jpg, 0, 0
paper163_jpg.rf.2c2b1307ec9aafd91f6bcd26d6fdf5a8.jpg, 0, 0
plastic327_jpg.rf.2c83cbf5d213c2bb2d4a4a2f6267bae6.jpg, 0, 0
glass123_jpg.rf.2c90a23d919891f99619ff1c6b9b7d34.jpg, 0, 1
paper6_jpg.rf.29eb641b594eaf7dad9c78a641a0e042.jpg, 0, 0
glass144_jpg.rf.2cd946d390d1518c6ab2a2ae4708e1d8.jpg, 0, 1
plastic236_jpg.rf.2cdb0e9879f6b444238db05d4633af68.jpg, 0, 0
plastic251_jpg.rf.2c9df5aa3357de524a22f639641150f2.jpg, 0, 0
glass424_jpg.rf.2ce2a321ea0f13d3078ae04c57ba3f90.jpg, 0, 0
metal228_jpg.rf.2cca58ede9a641da617e820c82c86e28.jpg, 0, 0
plastic422_jpg.rf.2ce6cd72002188a7e00cf4df2a5add3e.jpg, 0, 0
plastic164_jpg.rf.2cd1f5c1e7e014f5d48228f4e7431efa.jpg, 0, 0
metal395_jpg.rf.2d7c3b7ef835d2014dab9aff7654733e.jpg, 0, 0
metal241_jpg.rf.2d808e32ade755ad783333a6ef658b75.jpg, 0, 0
paper139_jpg.rf.2ed3d227ea9721e8066960842c76f5b3.jpg, 0, 0
glass269_jpg.rf.2eb9d4e7f34f755421d0bb6303e4084b.jpg, 0, 0
glass443_jpg.rf.2ed048203fc3e09f1a515a818ab23933.jpg, 0, 0
metal341_jpg.rf.2ee537c6bba8aa620031898d644e6f3f.jpg, 0, 0
glass35_jpg.rf.2caaac670021b4b237d3fad90aab492c.jpg, 0, 0
metal238_jpg.rf.2d1854faed37ca7c0fe139eb4e8e89f7.jpg, 0, 0
glass404_jpg.rf.2d6dcae5d5e2bc908f9f24ed9a9c2247.jpg, 0, 0
plastic458_jpg.rf.2e05acbc5301732a51af72a02fbb391f.jpg, 0, 0
plastic399_jpg.rf.2e0b77ac07ff91fe74f714669bc20d3e.jpg, 0, 0
plastic153_jpg.rf.2db6e8b357bdc25c8ac2132b268d3eac.jpg, 0, 0
plastic391_jpg.rf.2de4156ec08a90d86126544f5b6cbc91.jpg, 0, 0
trash48_jpg.rf.2d5739f8e3a73e35dc31a05631bea686.jpg, 0, 0
paper173_jpg.rf.2dbd2acd867ab5aa2c68ee52c5ff0907.jpg, 0, 0
paper477_jpg.rf.2cb8143d4737f1b5229e6b6f8ae71558.jpg, 0, 0
paper196_jpg.rf.2db531cb31b8a26ccbe42b73308b7f29.jpg, 0, 0
paper161_jpg.rf.2e0b94a219062a0df6c4a2ffea70770a.jpg, 0, 0
paper120_jpg.rf.3005cd5b00f1bf9fc9a3812400532fdb.jpg, 0, 0
trash88_jpg.rf.2f6013661e5d580891718d74c587f510.jpg, 0, 0
paper176_jpg.rf.2f9ffdd7e47297ef27d6439a94efb1bf.jpg, 0, 0
plastic288_jpg.rf.2f003533493d34672eda3e149a9d0553.jpg, 0, 0
plastic132_jpg.rf.314eb71ba54a3b10dace21a24cc5d65c.jpg, 0, 0
paper195_jpg.rf.30dd95667a34b026fd356084a058ab56.jpg, 0, 0
cardboard398_jpg.rf.31a8942f49354b6fdd6ca72ef9cdf587.jpg, 1, 0
glass136_jpg.rf.30082671fbd10ed19c4f641f2f59d589.jpg, 0, 1
paper183_jpg.rf.307ceccb2ba047cd7fd31f89d73ac761.jpg, 0, 0
